Id,Weekly_Sales
18_93_2012-11-09,4743.153065555557
18_93_2012-11-16,4202.1041322222245
18_93_2012-11-23,5809.792333333335
18_93_2012-11-30,4270.905852222224
18_93_2012-12-07,4422.343957070708
18_93_2012-12-14,4448.867285555556
18_93_2012-12-21,4369.523012222223
18_93_2012-12-28,4714.494860000002
18_93_2013-01-04,3634.737033333333
18_93_2013-01-11,3605.5046666666663
18_93_2013-01-18,3412.0619900000015
18_93_2013-01-25,3310.240866666668
18_93_2013-02-01,4016.6134233333323
18_93_2013-02-08,5428.4579233333325
18_93_2013-02-15,4141.747389999999
18_93_2013-02-22,3623.4281066666676
18_93_2013-03-01,3384.0411666666682
18_93_2013-03-08,3945.447956666667
18_93_2013-03-15,3607.6631333333335
18_93_2013-03-22,4556.597956666667
18_93_2013-03-29,4502.008106666667
18_93_2013-04-05,4902.55529
18_93_2013-04-12,4618.9050333333325
18_93_2013-04-19,4562.400016666667
18_93_2013-04-26,4583.727389999999
18_93_2013-05-03,2818.2338166666673
18_93_2013-05-10,3047.08670952381
18_93_2013-05-17,2831.2562428571423
18_93_2013-05-24,2979.2787166666662
18_93_2013-05-31,3130.976016666666
18_93_2013-06-07,3505.7884166666668
18_93_2013-06-14,3379.742183333333
18_93_2013-06-21,3587.5287333333335
18_93_2013-06-28,3248.537842857142
18_93_2013-07-05,4223.231633333333
18_93_2013-07-12,3914.2804000000006
18_93_2013-07-19,3287.6354261904758
18_93_2013-07-26,3014.2352499999997
18_94_2012-11-02,8649.320893627451
18_94_2012-11-09,8995.845501960786
18_94_2012-11-16,8422.26486862745
18_94_2012-11-23,9240.623666666666
18_94_2012-11-30,9003.209101960783
18_94_2012-12-07,8857.17996862745
18_94_2012-12-14,8843.486818627449
18_94_2012-12-21,8921.345451960784
18_94_2012-12-28,8424.778350000002
18_94_2013-01-04,9142.652416666668
18_94_2013-01-11,8967.886683333334
18_94_2013-01-18,8825.836743071894
18_94_2013-01-25,9098.239950000003
18_94_2013-02-01,8661.333200000005
18_94_2013-02-08,9498.126183333336
18_94_2013-02-15,8646.595540000002
18_94_2013-02-22,8860.827817777777
18_94_2013-03-01,8399.230498627454
18_94_2013-03-08,9043.576946405232
18_94_2013-03-15,8764.139976405226
18_94_2013-03-22,9285.76061666667
18_94_2013-03-29,8920.208501960786
18_94_2013-04-05,8864.520035294121
18_94_2013-04-12,8992.698168627454
18_94_2013-04-19,9280.619401960786
18_94_2013-04-26,8780.67303529412
18_94_2013-05-03,5969.464577222225
18_94_2013-05-10,6353.120875000001
18_94_2013-05-17,5982.528536428574
18_94_2013-05-24,6016.121475000001
18_94_2013-05-31,6060.276291666669
18_94_2013-06-07,5841.955400000001
18_94_2013-06-14,5722.923913888891
18_94_2013-06-21,5741.01863888889
18_94_2013-06-28,5739.499133333334
18_94_2013-07-05,5564.499233333335
18_94_2013-07-12,5594.545588888889
18_94_2013-07-19,5571.350933333334
18_94_2013-07-26,5231.568349999999
18_95_2012-11-02,57105.591116666656
18_95_2012-11-09,55195.61497857143
18_95_2012-11-16,57497.83688410258
18_95_2012-11-23,49611.43256666668
18_95_2012-11-30,55527.30223489622
18_95_2012-12-07,57330.086898128575
18_95_2012-12-14,57216.52951479524
18_95_2012-12-21,57882.83970523814
18_95_2012-12-28,49855.21451666666
18_95_2013-01-04,55228.19070426065
18_95_2013-01-11,52848.67630426067
18_95_2013-01-18,55216.89292251462
18_95_2013-01-25,52050.35022926067
18_95_2013-02-01,58627.90506944444
18_95_2013-02-08,58543.799638888886
18_95_2013-02-15,56087.39833333332
18_95_2013-02-22,56087.15851695906
18_95_2013-03-01,54994.91029616542
18_95_2013-03-08,57797.32492301589
18_95_2013-03-15,56931.549807062846
18_95_2013-03-22,56342.58725634922
18_95_2013-03-29,56885.74967857143
18_95_2013-04-05,56986.52813134919
18_95_2013-04-12,55215.57361507937
18_95_2013-04-19,55722.46753055556
18_95_2013-04-26,54292.296449365065
18_95_2013-05-03,57546.934177777766
18_95_2013-05-10,57730.350055555544
18_95_2013-05-17,57084.98239285714
18_95_2013-05-24,62137.01933333333
18_95_2013-05-31,60450.37704999999
18_95_2013-06-07,64617.09727222223
18_95_2013-06-14,60777.44032777777
18_95_2013-06-21,63541.392961111116
18_95_2013-06-28,64488.457372857156
18_95_2013-07-05,65575.76885444445
18_95_2013-07-12,63540.158597777794
18_95_2013-07-19,64057.76332000001
18_95_2013-07-26,60697.521406190506
18_96_2012-11-23,3438.5604000000026
18_96_2012-11-30,1582.850066666667
18_96_2012-12-07,604.7752666666665
18_96_2012-12-14,604.1917666666665
18_97_2012-11-02,7813.77261666667
18_97_2012-11-09,7566.177700000001
18_97_2012-11-16,8129.349175000002
18_97_2012-11-23,8569.531299999997
18_97_2012-11-30,7976.812483333338
18_97_2012-12-07,7549.1509476190495
18_97_2012-12-14,7417.497966666668
18_97_2012-12-21,7882.128264285715
18_97_2012-12-28,8203.879800000002
18_97_2013-01-04,7686.584007254901
18_97_2013-01-11,7136.997957254901
18_97_2013-01-18,7397.196676388889
18_97_2013-01-25,7448.699144754899
18_97_2013-02-01,8153.690450000002
18_97_2013-02-08,8552.227683333333
18_97_2013-02-15,7654.975983333335
18_97_2013-02-22,7628.11705
18_97_2013-03-01,7427.285200310456
18_97_2013-03-08,7846.892004166667
18_97_2013-03-15,7630.6670947549
18_97_2013-03-22,7727.616516666666
18_97_2013-03-29,7611.592853921568
18_97_2013-04-05,7617.716699999999
18_97_2013-04-12,7188.89677332633
18_97_2013-04-19,7362.060853326331
18_97_2013-04-26,6933.110349159663
18_97_2013-05-03,6393.749383333334
18_97_2013-05-10,6498.365500000001
18_97_2013-05-17,6078.2441761437885
18_97_2013-05-24,6297.871615826331
18_97_2013-05-31,6458.733703921571
18_97_2013-06-07,6339.407203921569
18_97_2013-06-14,6428.091050000001
18_97_2013-06-21,6389.862533333332
18_97_2013-06-28,6106.642649477122
18_97_2013-07-05,6548.226356666663
18_97_2013-07-12,6268.9171566666655
18_97_2013-07-19,6102.146210588233
18_97_2013-07-26,6034.654127254899
18_98_2012-11-02,1637.2843833333332
18_98_2012-11-09,1688.2540333333332
18_98_2012-11-16,1688.2661500000002
18_98_2012-11-23,2754.503666666667
18_98_2012-11-30,2194.3950333333337
18_98_2012-12-07,1848.88236
18_98_2012-12-14,1844.7388766666666
18_98_2012-12-21,1847.9972599999999
18_98_2012-12-28,2227.7256166666666
18_98_2013-01-04,1617.0532679487183
18_98_2013-01-11,1529.1832279487178
18_98_2013-01-18,1553.818483333333
18_98_2013-01-25,1610.341884615385
18_98_2013-02-01,1626.1431999999998
18_98_2013-02-08,2661.485333333334
18_98_2013-02-15,1626.8195666666663
18_98_2013-02-22,1592.69266
18_98_2013-03-01,1537.2382179487183
18_98_2013-03-08,1606.1948000000002
18_98_2013-03-15,1552.9397779487178
18_98_2013-03-22,1587.4914500000002
18_98_2013-03-29,1583.0213846153845
18_98_2013-04-05,1569.1789499999995
18_98_2013-04-12,1525.4553346153843
18_98_2013-04-19,1540.5694012820504
18_98_2013-04-26,1548.3137846153847
18_98_2013-05-03,1286.2626033333333
18_98_2013-05-10,1347.1079866666666
18_98_2013-05-17,1348.3482179487175
18_98_2013-05-24,1435.0706766666665
18_98_2013-05-31,1420.2365179487178
18_98_2013-06-07,1413.4040052380951
18_98_2013-06-14,1416.935453333333
18_98_2013-06-21,1431.9824652380953
18_98_2013-06-28,1272.1999052380952
18_98_2013-07-05,1269.01487
18_98_2013-07-12,1311.197315238095
18_98_2013-07-19,1292.960305238095
18_98_2013-07-26,1220.2977052380952
18_99_2012-11-30,2122.7235000000005
18_99_2012-12-07,1777.210826666667
18_99_2012-12-14,1773.0673433333332
18_99_2012-12-21,1776.3257266666665
18_99_2013-01-11,1469.5423779487182
19_1_2012-11-02,36066.93573333334
19_1_2012-11-09,30057.5857
19_1_2012-11-16,27673.337133333338
19_1_2012-11-23,24845.115526666654
19_1_2012-11-30,28761.509599999994
19_1_2012-12-07,34358.98543333333
19_1_2012-12-14,44923.06461666668
19_1_2012-12-21,67033.62775
19_1_2012-12-28,24203.882266666657
19_1_2013-01-04,18981.288033333334
19_1_2013-01-11,16134.263299999997
19_1_2013-01-18,15949.474293333327
19_1_2013-01-25,16538.940749999994
19_1_2013-02-01,29392.042983333336
19_1_2013-02-08,40697.20601666667
19_1_2013-02-15,39210.461100000015
19_1_2013-02-22,21441.640544444443
19_1_2013-03-01,25312.061332380952
19_1_2013-03-08,30941.558790000003
19_1_2013-03-15,26422.57264571429
19_1_2013-03-22,32438.642250000004
19_1_2013-03-29,38763.24919000001
19_1_2013-04-05,61512.59372333331
19_1_2013-04-12,61490.003166666684
19_1_2013-04-19,43974.79131923076
19_1_2013-04-26,32884.045262564105
19_1_2013-05-03,20560.39318333333
19_1_2013-05-10,20782.925066666667
19_1_2013-05-17,21153.95375
19_1_2013-05-24,17348.23481666667
19_1_2013-05-31,16869.573833333336
19_1_2013-06-07,19069.172983333337
19_1_2013-06-14,16741.74126666667
19_1_2013-06-21,17841.45206666667
19_1_2013-06-28,16991.551550000004
19_1_2013-07-05,18429.5302
19_1_2013-07-12,16954.877783333337
19_1_2013-07-19,16365.451316666671
19_1_2013-07-26,16124.604515555558
19_2_2012-11-02,49522.088065686265
19_2_2012-11-09,50052.8489452381
19_2_2012-11-16,48866.22101190479
19_2_2012-11-23,51529.32067333336
19_2_2012-11-30,54711.93919523812
19_2_2012-12-07,55422.9246
19_2_2012-12-14,58401.225750000005
19_2_2012-12-21,71372.47878333332
19_2_2012-12-28,51987.219716666645
19_2_2013-01-04,43961.79740000001
19_2_2013-01-11,43105.61851666668
19_2_2013-01-18,46310.32824523808
19_2_2013-01-25,46358.68946666666
19_2_2013-02-01,48696.344005555555
19_2_2013-02-08,50094.58010000001
19_2_2013-02-15,51282.79510000001
19_2_2013-02-22,49805.01247222224
19_2_2013-03-01,50555.855905460325
19_2_2013-03-08,50565.78697022223
19_2_2013-03-15,49115.98347584494
19_2_2013-03-22,51156.95230355558
19_2_2013-03-29,50827.61557546034
19_2_2013-04-05,49477.88888412701
19_2_2013-04-12,49019.01983251161
19_2_2013-04-19,48948.438556868095
19_2_2013-04-26,49208.899114090316
19_2_2013-05-03,48667.217869241824
19_2_2013-05-10,48801.88934166667
19_2_2013-05-17,49258.16651368627
19_2_2013-05-24,48717.41795633333
19_2_2013-05-31,48764.91425911111
19_2_2013-06-07,49306.23774799998
19_2_2013-06-14,48903.67235633333
19_2_2013-06-21,49116.37369166666
19_2_2013-06-28,49429.57011466667
19_2_2013-07-05,50661.000702380945
19_2_2013-07-12,50466.667852380946
19_2_2013-07-19,50327.50775238094
19_2_2013-07-26,50501.64849444443
19_3_2012-11-02,12546.681880606062
19_3_2012-11-09,12216.966710909093
19_3_2012-11-16,12181.62144727273
19_3_2012-11-23,22809.33795000001
19_3_2012-11-30,14336.547119999996
19_3_2012-12-07,19637.819499999998
19_3_2012-12-14,20679.176300000003
19_3_2012-12-21,27040.36629999999
19_3_2012-12-28,13808.736183333334
19_3_2013-01-04,16218.811068398274
19_3_2013-01-11,15858.286518398272
19_3_2013-01-18,15917.60845476191
19_3_2013-01-25,15827.160496969702
19_3_2013-02-01,16588.59287142857
19_3_2013-02-08,15752.921073333333
19_3_2013-02-15,14534.760044761908
19_3_2013-02-22,12321.865355238087
19_3_2013-03-01,14105.026672142863
19_3_2013-03-08,13112.017548809525
19_3_2013-03-15,11351.54022182051
19_3_2013-03-22,11940.381526217885
19_3_2013-03-29,12203.602552683085
19_3_2013-04-05,11609.507465426352
19_3_2013-04-12,11920.47603690264
19_3_2013-04-19,11537.342337516586
19_3_2013-04-26,12143.664090503604
19_3_2013-05-03,11684.378249637684
19_3_2013-05-10,11864.771713397375
19_3_2013-05-17,11447.758611478179
19_3_2013-05-24,10197.863066666663
19_3_2013-05-31,10467.964454761903
19_3_2013-06-07,12178.707184920633
19_3_2013-06-14,10487.341825396823
19_3_2013-06-21,10168.949818253965
19_3_2013-06-28,9991.387184920632
19_3_2013-07-05,10892.464343452379
19_3_2013-07-12,14388.45258612667
19_3_2013-07-19,18621.08825411027
19_3_2013-07-26,21494.802813073587
19_4_2012-11-02,30739.590427886826
19_4_2012-11-09,31286.172881794875
19_4_2012-11-16,30770.21084788683
19_4_2012-11-23,46096.62605000001
19_4_2012-11-30,32559.373873333327
19_4_2012-12-07,34370.18677179486
19_4_2012-12-14,35195.80726846153
19_4_2012-12-21,37550.81067179486
19_4_2012-12-28,32676.17886666667
19_4_2013-01-04,30770.813761508125
19_4_2013-01-11,29677.760279929185
19_4_2013-01-18,29172.36481048474
19_4_2013-01-25,29273.66058270697
19_4_2013-02-01,30130.7097210403
19_4_2013-02-08,30582.712777023207
19_4_2013-02-15,31769.329502023193
19_4_2013-02-22,29237.786069810136
19_4_2013-03-01,29686.690023818082
19_4_2013-03-08,29727.911954929186
19_4_2013-03-15,29018.954651754582
19_4_2013-03-22,30336.09990458731
19_4_2013-03-29,30667.591254587307
19_4_2013-04-05,29852.647457832914
19_4_2013-04-12,30184.62070238641
19_4_2013-04-19,30008.89031545094
19_4_2013-04-26,30335.494037386423
19_4_2013-05-03,31511.160454497345
19_4_2013-05-10,31632.785431164022
19_4_2013-05-17,30315.4755125926
19_4_2013-05-24,32203.119524537055
19_4_2013-05-31,32022.987846127955
19_4_2013-06-07,31947.98979120371
19_4_2013-06-14,31981.39470787037
19_4_2013-06-21,31739.588469961873
19_4_2013-06-28,31581.639671813726
19_4_2013-07-05,32461.746057870376
19_4_2013-07-12,31854.154571813717
19_4_2013-07-19,32090.849158480385
19_4_2013-07-26,32326.102511350753
19_5_2012-11-02,28919.851553030312
19_5_2012-11-09,33269.61285303031
19_5_2012-11-16,29198.902986363646
19_5_2012-11-23,152539.41275000002
19_5_2012-11-30,48715.67831969697
19_5_2012-12-07,49757.51811666668
19_5_2012-12-14,62013.654983333356
19_5_2012-12-21,95327.07023333333
19_5_2012-12-28,44647.19660000001
19_5_2013-01-04,23162.286163333323
19_5_2013-01-11,22288.948889999996
19_5_2013-01-18,22419.529352727262
19_5_2013-01-25,20796.302329999995
19_5_2013-02-01,32474.240476536794
19_5_2013-02-08,30924.393387142864
19_5_2013-02-15,29275.494636060605
19_5_2013-02-22,28773.2476160606
19_5_2013-03-01,26055.2345711888
19_5_2013-03-08,30627.857107855474
19_5_2013-03-15,25193.398732855472
19_5_2013-03-22,25288.937404522134
19_5_2013-03-29,24822.610804522134
19_5_2013-04-05,26680.083526666658
19_5_2013-04-12,25530.524351666663
19_5_2013-04-19,19960.387155
19_5_2013-04-26,19347.533291666663
19_5_2013-05-03,21229.674087736686
19_5_2013-05-10,21454.71094741201
19_5_2013-05-17,22600.886260031057
19_5_2013-05-24,20578.402089403357
19_5_2013-05-31,20766.588555831924
19_5_2013-06-07,21953.439969165254
19_5_2013-06-14,21557.486752498593
19_5_2013-06-21,22452.99977717391
19_5_2013-06-28,20203.493190196998
19_5_2013-07-05,21096.582692974767
19_5_2013-07-12,19136.4923099288
19_5_2013-07-19,19855.774828976417
19_5_2013-07-26,20806.00865564308
19_6_2012-11-02,4671.816140272937
19_6_2012-11-09,4404.6396950348435
19_6_2012-11-16,4459.935595034844
19_6_2012-11-23,49514.52583333334
19_6_2012-11-30,10022.73315813008
19_6_2012-12-07,10039.155
19_6_2012-12-14,13135.704826923073
19_6_2012-12-21,28049.337400000004
19_6_2012-12-28,11749.951516666668
19_6_2013-01-04,3050.7663888888883
19_6_2013-01-11,2655.3345136856365
19_6_2013-01-18,3028.7167236856367
19_6_2013-01-25,2956.439482222222
19_6_2013-02-01,4160.981868668926
19_6_2013-02-08,3806.0651207142855
19_6_2013-02-15,4272.482938844367
19_6_2013-02-22,4197.041305714285
19_6_2013-03-01,3838.0286721776993
19_6_2013-03-08,3812.047635335594
19_6_2013-03-15,3869.3459396213084
19_6_2013-03-22,3775.246176463414
19_6_2013-03-29,3862.674343130081
19_6_2013-04-05,4124.79812313008
19_6_2013-04-12,4199.719425176865
19_6_2013-04-19,3993.7337018435314
19_6_2013-04-26,4015.7354481927377
19_6_2013-05-03,5548.85469752402
19_6_2013-05-10,5172.369403952591
19_6_2013-05-17,5342.455554785093
19_6_2013-05-24,5092.996974190688
19_6_2013-05-31,5066.3054241906875
19_6_2013-06-07,5074.147839677129
19_6_2013-06-14,5116.564526343796
19_6_2013-06-21,4901.785494439034
19_6_2013-06-28,4986.705402066528
19_6_2013-07-05,5170.034516343795
19_6_2013-07-12,5233.420132383989
19_6_2013-07-19,5086.320078733196
19_6_2013-07-26,4891.705073010463
19_7_2012-11-02,34219.86034496732
19_7_2012-11-09,36904.093894967315
19_7_2012-11-16,40182.550911633974
19_7_2012-11-23,135332.18383333337
19_7_2012-11-30,67862.78204607841
19_7_2012-12-07,81919.03331666668
19_7_2012-12-14,111671.34792666667
19_7_2012-12-21,175210.5603833333
19_7_2012-12-28,44196.73203333332
19_7_2013-01-04,18396.340550000004
19_7_2013-01-11,18405.8277
19_7_2013-01-18,18942.158033333326
19_7_2013-01-25,17242.115800000007
19_7_2013-02-01,22092.0284723077
19_7_2013-02-08,24044.538870085475
19_7_2013-02-15,22946.756857830576
19_7_2013-02-22,24768.05921973533
19_7_2013-03-01,26079.845194389713
19_7_2013-03-08,26106.18170283056
19_7_2013-03-15,31186.447687750515
19_7_2013-03-22,27140.272376892783
19_7_2013-03-29,29301.840089007484
19_7_2013-04-05,36939.38400498555
19_7_2013-04-12,37873.02970732072
19_7_2013-04-19,30839.3357395643
19_7_2013-04-26,30206.585321832314
19_7_2013-05-03,31667.835702009354
19_7_2013-05-10,33165.10977900748
19_7_2013-05-17,32041.10397081886
19_7_2013-05-24,35378.08616854401
19_7_2013-05-31,34042.917518544
19_7_2013-06-07,34934.768821783975
19_7_2013-06-14,34836.83540093911
19_7_2013-06-21,37849.654087605784
19_7_2013-06-28,41278.883954570076
19_7_2013-07-05,40866.560726905496
19_7_2013-07-12,32668.93100150866
19_7_2013-07-19,33931.98498117647
19_7_2013-07-26,30050.103735779645
19_8_2012-11-02,43530.098352274814
19_8_2012-11-09,43574.18486562999
19_8_2012-11-16,42764.04265967743
19_8_2012-11-23,52094.5172004762
19_8_2012-11-30,45153.931470175434
19_8_2012-12-07,49120.296380000014
19_8_2012-12-14,50951.171046666655
19_8_2012-12-21,61250.880546666674
19_8_2012-12-28,44546.16795
19_8_2013-01-04,39582.36903333334
19_8_2013-01-11,39074.56679999999
19_8_2013-01-18,40535.622232909736
19_8_2013-01-25,40636.024404345335
19_8_2013-02-01,44079.68060078854
19_8_2013-02-08,44271.1895063441
19_8_2013-02-15,43414.75003301075
19_8_2013-02-22,43217.87871588593
19_8_2013-03-01,43090.075885907754
19_8_2013-03-08,44450.5135388441
19_8_2013-03-15,43234.627099955185
19_8_2013-03-22,43617.0273225526
19_8_2013-03-29,43183.333625907755
19_8_2013-04-05,43248.81933921927
19_8_2013-04-12,42796.19078462624
19_8_2013-04-19,42130.81293274859
19_8_2013-04-26,41576.3147097144
19_8_2013-05-03,44037.019745919846
19_8_2013-05-10,43479.93707235417
19_8_2013-05-17,43467.56506268751
19_8_2013-05-24,43746.95859602084
19_8_2013-05-31,42950.08512318553
19_8_2013-06-07,43828.88651713196
19_8_2013-06-14,43234.47916268751
19_8_2013-06-21,43647.458818566294
19_8_2013-06-28,43411.309455790964
19_8_2013-07-05,43990.725615608164
19_8_2013-07-12,43203.14881983037
19_8_2013-07-19,43016.95527277284
19_8_2013-07-26,43406.84800087628
19_9_2012-11-02,45214.42226428572
19_9_2012-11-09,36939.48265634921
19_9_2012-11-16,44263.96415857142
19_9_2012-11-23,42613.84641333333
19_9_2012-11-30,34607.76558
19_9_2012-12-07,29878.875249999994
19_9_2012-12-14,28718.06874666666
19_9_2012-12-21,42819.66318000001
19_9_2012-12-28,24204.172983333323
19_9_2013-01-04,13297.68426060606
19_9_2013-01-11,13328.642730000003
19_9_2013-01-18,13193.964498121211
19_9_2013-01-25,11603.651429939393
19_9_2013-02-01,14612.039296606057
19_9_2013-02-08,14542.56872380952
19_9_2013-02-15,16760.473766666662
19_9_2013-02-22,16847.279049999997
19_9_2013-03-01,17122.378120000005
19_9_2013-03-08,18976.272208431375
19_9_2013-03-15,21179.00344176471
19_9_2013-03-22,23379.540678431375
19_9_2013-03-29,23513.640528431377
19_9_2013-04-05,26856.60676666667
19_9_2013-04-12,31650.690633333335
19_9_2013-04-19,29166.113465732327
19_9_2013-04-26,29464.019515732325
19_9_2013-05-03,32834.99199305556
19_9_2013-05-10,33595.534670228946
19_9_2013-05-17,33038.440525709026
19_9_2013-05-24,36796.39344737179
19_9_2013-05-31,35758.76984083333
19_9_2013-06-07,37843.963572556386
19_9_2013-06-14,37215.55810088972
19_9_2013-06-21,39769.094362666285
19_9_2013-06-28,39652.43687874687
19_9_2013-07-05,40127.215191127805
19_9_2013-07-12,35795.74676670474
19_9_2013-07-19,37786.572689104
19_9_2013-07-26,37125.71860814101
19_10_2012-11-02,32897.39791144579
19_10_2012-11-09,33940.34588477912
19_10_2012-11-16,33919.36399477912
19_10_2012-11-23,33844.831066666666
19_10_2012-11-30,36609.194039223556
19_10_2012-12-07,32093.383250000003
19_10_2012-12-14,34065.75563333333
19_10_2012-12-21,36780.50906666668
19_10_2012-12-28,27718.99453333333
19_10_2013-01-04,28316.508389743576
19_10_2013-01-11,26905.37049307692
19_10_2013-01-18,26623.779806410257
19_10_2013-01-25,26782.796826410253
19_10_2013-02-01,23408.46491005626
19_10_2013-02-08,23062.874078477318
19_10_2013-02-15,24901.332775056275
19_10_2013-02-22,24550.843318208383
19_10_2013-03-01,25227.586129601717
19_10_2013-03-08,24736.750100669837
19_10_2013-03-15,26438.66628830938
19_10_2013-03-22,26327.76854126839
19_10_2013-03-29,26911.164724601716
19_10_2013-04-05,27426.027521594206
19_10_2013-04-12,28421.96909877369
19_10_2013-04-19,27742.512485208837
19_10_2013-04-26,27493.671562408894
19_10_2013-05-03,28660.854038690246
19_10_2013-05-10,28029.924790334673
19_10_2013-05-17,28118.310053943693
19_10_2013-05-24,29155.92491251512
19_10_2013-05-31,28619.13865061036
19_10_2013-06-07,28247.40026584845
19_10_2013-06-14,28441.17821584845
19_10_2013-06-21,29086.834074620387
19_10_2013-06-28,29791.282118688385
19_10_2013-07-05,30262.164185355046
19_10_2013-07-12,29879.581492021716
19_10_2013-07-19,30481.521316197537
19_10_2013-07-26,29288.863873688824
19_11_2012-11-02,19693.52764126984
19_11_2012-11-09,19915.41947460317
19_11_2012-11-16,19659.016704603167
19_11_2012-11-23,25023.64117999999
19_11_2012-11-30,22088.22075555555
19_11_2012-12-07,25071.054763333337
19_11_2012-12-14,25479.04538333333
19_11_2012-12-21,26489.106199999995
19_11_2012-12-28,20077.38338333334
19_11_2013-01-04,18500.183521428575
19_11_2013-01-11,17344.416975344662
19_11_2013-01-18,17043.71732571096
19_11_2013-01-25,18799.987166883122
19_11_2013-02-01,16742.802126248196
19_11_2013-02-08,17942.001613549783
19_11_2013-02-15,17291.970526248195
19_11_2013-02-22,17139.818704025973
19_11_2013-03-01,16623.800558095238
19_11_2013-03-08,16365.757605787543
19_11_2013-03-15,15033.759924337599
19_11_2013-03-22,15334.550291428568
19_11_2013-03-29,15227.837890811963
19_11_2013-04-05,14982.431174145298
19_11_2013-04-12,14694.133021956653
19_11_2013-04-19,15461.619129358973
19_11_2013-04-26,15433.812679542123
19_11_2013-05-03,18371.48553128205
19_11_2013-05-10,18299.26191525641
19_11_2013-05-17,17441.34477888889
19_11_2013-05-24,23864.11206333333
19_11_2013-05-31,26291.061715238095
19_11_2013-06-07,26951.31854166666
19_11_2013-06-14,26029.60809833332
19_11_2013-06-21,29035.206825
19_11_2013-06-28,37725.94292580904
19_11_2013-07-05,31259.08586294373
19_11_2013-07-12,32202.23919146366
19_11_2013-07-19,50862.81415476191
19_11_2013-07-26,23890.037182337786
19_12_2012-11-02,5195.74630677656
19_12_2012-11-09,4833.983830000002
19_12_2012-11-16,5105.778006776559
19_12_2012-11-23,4211.102516666665
19_12_2012-11-30,4444.441983333332
19_12_2012-12-07,3867.459279999999
19_12_2012-12-14,3600.9276233333326
19_12_2012-12-21,4257.2181433333335
19_12_2012-12-28,3411.259516666666
19_12_2013-01-04,4117.236399999998
19_12_2013-01-11,4045.462516666665
19_12_2013-01-18,4289.225458205127
19_12_2013-01-25,4355.463066666665
19_12_2013-02-01,4671.53773904762
19_12_2013-02-08,4245.661393333334
19_12_2013-02-15,4747.162402380953
19_12_2013-02-22,4745.139446666667
19_12_2013-03-01,5187.937178571431
19_12_2013-03-08,5358.1197073809535
19_12_2013-03-15,5680.092902609891
19_12_2013-03-22,5297.227777380954
19_12_2013-03-29,5541.897821190479
19_12_2013-04-05,5545.174810476193
19_12_2013-04-12,6298.101009514653
19_12_2013-04-19,6372.148087976191
19_12_2013-04-26,6282.42962575397
19_12_2013-05-03,7342.443888205127
19_12_2013-05-10,7327.914265982907
19_12_2013-05-17,6868.479644444446
19_12_2013-05-24,7666.330474205128
19_12_2013-05-31,7646.4914018717955
19_12_2013-06-07,7741.591468094017
19_12_2013-06-14,7638.697684760683
19_12_2013-06-21,7749.932273649572
19_12_2013-06-28,7862.563711427349
19_12_2013-07-05,8400.286939205127
19_12_2013-07-12,8020.553666982905
19_12_2013-07-19,7901.171561109889
19_12_2013-07-26,8055.1191274249795
19_13_2012-11-02,33338.118227142855
19_13_2012-11-09,32795.019596190476
19_13_2012-11-16,33294.1957402381
19_13_2012-11-23,32013.26738214286
19_13_2012-11-30,32251.696556904768
19_13_2012-12-07,30587.498825000013
19_13_2012-12-14,29966.620155952383
19_13_2012-12-21,31354.86679345239
19_13_2012-12-28,29275.651466666688
19_13_2013-01-04,31032.99172714287
19_13_2013-01-11,30488.111883809535
19_13_2013-01-18,30799.53196841271
19_13_2013-01-25,30972.84147714288
19_13_2013-02-01,33049.35588083335
19_13_2013-02-08,33020.55927750001
19_13_2013-02-15,32933.24596416667
19_13_2013-02-22,32295.530791626992
19_13_2013-03-01,32866.726954246034
19_13_2013-03-08,33831.79557750001
19_13_2013-03-15,33028.6365813889
19_13_2013-03-22,32852.38310162699
19_13_2013-03-29,32567.80792091269
19_13_2013-04-05,31623.3045427381
19_13_2013-04-12,31720.688367738094
19_13_2013-04-19,30924.64094202382
19_13_2013-04-26,31253.676951071437
19_13_2013-05-03,32469.730144401154
19_13_2013-05-10,32683.225191469315
19_13_2013-05-17,32905.73537913164
19_13_2013-05-24,32564.707636274503
19_13_2013-05-31,32714.067136021982
19_13_2013-06-07,33505.09744419659
19_13_2013-06-14,32913.32684340293
19_13_2013-06-21,33553.46564419658
19_13_2013-06-28,33128.68774149818
19_13_2013-07-05,33243.03888038707
19_13_2013-07-12,32933.963124831505
19_13_2013-07-19,33364.99918316485
19_13_2013-07-26,33647.760078402935
19_14_2012-11-02,18250.500075238095
19_14_2012-11-09,19812.68259023809
19_14_2012-11-16,21403.556796428566
19_14_2012-11-23,48212.686463333346
19_14_2012-11-30,32241.91691333333
19_14_2012-12-07,33702.50514767677
19_14_2012-12-14,40782.177202222236
19_14_2012-12-21,68716.00817972224
19_14_2012-12-28,30607.81286333334
19_14_2013-01-04,15424.556178242636
19_14_2013-01-11,15161.110817131519
19_14_2013-01-18,15533.603442687076
19_14_2013-01-25,15867.956254808285
19_14_2013-02-01,17199.232009603173
19_14_2013-02-08,18062.058916666672
19_14_2013-02-15,17227.228105079368
19_14_2013-02-22,16944.686970158727
19_14_2013-03-01,16479.65586879819
19_14_2013-03-08,16788.050195815296
19_14_2013-03-15,16470.444368037515
19_14_2013-03-22,16276.173555815296
19_14_2013-03-29,16267.721957788086
19_14_2013-04-05,16343.23272451247
19_14_2013-04-12,16407.892757570735
